district,Area,Production,Yield,Crop Type,season,districe,first_rain_date,last_rain_date,mean_dry_spell_length,total_rainfall,rainy_days,average_tmax,average_tmin,average_humidity,first_rain_category,last_rain_category
Porbandar,0.0,0.0,0.0,TOTAL TOBACCO,2020,Porbandar,2020-06-01,2020-10-21,5.583333333333333,1586.6999999999998,116,30.68196721311476,25.68524590163934,74.27868852459017,early,on_time
Junagadh,0.0,0.0,0.0,TOTAL TOBACCO,2020,Junagadh,2020-06-01,2020-10-22,8.833333333333334,1620.4,130,31.05683060109289,23.75737704918033,74.76502732240438,early,on_time
Gir Somnath,0.0,0.0,0.0,TOTAL TOBACCO,2020,Gir Somnath,2020-06-01,2020-10-22,5.8,1420.7999999999995,125,30.508196721311474,25.436612021857933,77.37704918032787,early,on_time
Amreli,0.0,0.0,0.0,TOTAL TOBACCO,2020,Amreli,2020-06-02,2020-10-22,6.333333333333333,1063.6,126,32.32677595628415,23.947540983606554,71.16939890710383,early,on_time
Bhavnagar,0.0,0.0,0.0,TOTAL TOBACCO,2020,Bhavnagar,2020-06-01,2020-10-22,8.285714285714286,944.5,125,32.21420765027323,25.2879781420765,71.18579234972678,early,on_time
Botad,0.0,0.0,0.0,TOTAL TOBACCO,2020,Botad,2020-06-02,2020-10-22,5.727272727272728,892.7,120,33.48524590163934,24.93114754098361,65.62841530054645,early,on_time
Anand,629.71,1341.4873692466813,2130.325656646204,TOTAL TOBACCO,2020,Anand,2020-06-02,2020-11-15,5.416666666666667,1115.2,118,32.665573770491804,24.572677595628416,71.80874316939891,early,late
Kheda,603.1500000000001,1352.643242563658,2242.631588433488,TOTAL TOBACCO,2020,Kheda,2020-06-02,2020-11-26,4.846153846153846,1044.8,120,32.77049180327869,24.594535519125685,71.4535519125683,early,late
Panchmahal,12.28,29.16948797371972,2375.365470172616,TOTAL TOBACCO,2020,Panchmahal,2020-06-01,2020-10-22,8.142857142857142,1081.8,126,32.122950819672134,24.161202185792348,72.48087431693989,early,on_time
Mahisagar,14.04,29.29861929009144,2086.796245733008,TOTAL TOBACCO,2020,Mahisagar,2020-06-02,2020-11-26,5.166666666666667,828.5999999999999,121,32.59180327868852,24.14808743169399,71.16939890710383,early,late
Dahod,0.0,0.0,0.0,TOTAL TOBACCO,2020,Dahod,2020-06-01,2020-11-18,5.5,903.9,128,30.89672131147541,22.81475409836066,73.74863387978142,early,late
Vadodara,78.41,135.32324013332337,1725.8416035368366,TOTAL TOBACCO,2020,Vadodara,2020-06-02,2020-11-25,6.3,1065.0,120,32.4344262295082,24.508743169398908,72.65573770491804,early,late
Chhota Udaipur,0.0,0.0,0.0,TOTAL TOBACCO,2020,Chhota Udepur,2020-06-02,2020-11-15,7.714285714285714,1023.6,129,32.055191256830604,23.911475409836065,73.29508196721312,early,late
Narmada,0.0,0.0,0.0,TOTAL TOBACCO,2020,Narmada,2020-06-03,2020-11-15,6.625,961.6999999999998,130,31.986885245901643,24.48633879781421,74.21311475409836,early,late
Bharuch,0.0,0.0,0.0,TOTAL TOBACCO,2020,Bharuch,2020-06-01,2020-11-26,8.666666666666666,1032.3,131,32.177595628415304,24.936612021857925,74.17486338797814,early,late
Surat,0.0,0.0,0.0,TOTAL TOBACCO,2020,Surat,2020-06-01,2020-11-25,6.857142857142857,1331.1,135,31.3672131147541,24.971038251366124,76.73224043715847,early,late
Dang,0.0,0.0,0.0,TOTAL TOBACCO,2020,Dangs,2020-06-01,2020-11-18,5.625,1331.4,138,30.903278688524587,23.87704918032787,77.89617486338798,early,late
Navsari,0.0,0.0,0.0,TOTAL TOBACCO,2020,Navsari,2020-06-01,2020-11-02,7.333333333333333,1409.1999999999998,139,31.29726775956285,24.7896174863388,77.04918032786885,early,late
Valsad,0.0,0.0,0.0,TOTAL TOBACCO,2020,Valsad,2020-06-01,2020-11-02,8.8,1500.8000000000002,139,30.418579234972675,24.794535519125684,79.78142076502732,early,late
Tapi,0.0,0.0,0.0,TOTAL TOBACCO,2020,Tapi,2020-06-01,2020-11-02,7.285714285714286,1267.3,132,31.496721311475408,24.209836065573768,76.95081967213115,early,late
Kutch,1328.83,2399.396419000738,1805.645883221133,CASTOR,2021,Kachchh,2021-06-11,2021-11-20,5.866666666666666,563.6,95,31.884153005464487,23.803825136612023,70.31147540983606,on_time,late
Banaskantha,788.62,2171.6191100000005,2753.69520174482,CASTOR,2021,Banaskantha,2021-06-06,2021-11-20,4.647058823529412,1078.2,104,32.30601092896175,23.777595628415305,67.56284153005464,early,late
Patan,958.83,2004.52782,2090.5977284815867,CASTOR,2021,Patan,2021-06-06,2021-11-20,4.882352941176471,635.0,100,33.03770491803279,24.243715846994533,68.09836065573771,early,late
Mehsana,828.58,2049.84741,2473.928178329189,CASTOR,2021,Mehsana,2021-06-06,2021-11-19,4.875,710.6999999999999,105,32.561202185792354,24.12295081967213,69.6775956284153,early,late
Sabarkantha,213.0,443.0381718462627,2079.991417118604,CASTOR,2021,Sabarkantha,2021-06-05,2021-11-18,4.4,821.6,117,31.896174863387976,23.81475409836066,71.18579234972678,early,late
Aravalli,136.52,249.59458000000004,1828.263844125403,CASTOR,2021,Arvalli,2021-06-05,2021-11-19,4.857142857142857,895.3,115,31.59453551912568,23.88087431693989,71.79234972677595,early,late
Gandhinagar,165.75,385.062862,2323.1545218702868,CASTOR,2021,Gandhinagar,2021-06-06,2021-11-19,4.470588235294118,937.6,107,32.58852459016393,24.34426229508197,69.43715846994536,early,late
Ahmedabad,508.75,1001.37605,1968.306732186732,CASTOR,2021,Ahmedabad,2021-06-06,2021-11-18,4.1875,941.6,116,32.86393442622951,24.65573770491803,68.78688524590164,early,late
Surendranagar,750.13,1439.076708757137,1918.4364160307375,CASTOR,2021,Surendranagar,2021-06-07,2021-11-18,4.2,871.5,99,33.19945355191256,24.468306010928966,66.92349726775956,early,late
Morbi,84.7,277.8386353448276,3280.2672413793107,CASTOR,2021,Morbi,2021-06-07,2021-11-19,5.214285714285714,971.8,110,32.68087431693989,24.342076502732244,70.19672131147541,early,late
Rajkot,50.35,143.44381607112618,2848.9337849280278,CASTOR,2021,Rajkot,2021-06-06,2021-11-19,4.375,861.6,113,32.66775956284153,23.956830601092896,68.77049180327869,early,late
Jamnagar,38.37,113.22632300581392,2950.9075581395346,CASTOR,2021,Jamnagar,2021-06-05,2021-11-19,4.0625,1061.5,118,31.913114754098363,24.51366120218579,72.65027322404372,early,late
Devbhumi Dwarka,0.0,0.0,0.0,CASTOR,2021,Devbhoomi Dwarka,2021-06-04,2021-11-19,5.545454545454546,1055.2,122,29.825136612021858,25.924043715846995,77.0327868852459,early,late
Porbandar,0.0,0.0,0.0,CASTOR,2021,Porbandar,2021-06-01,2021-11-22,5.666666666666667,1090.0,132,30.216393442622948,25.60327868852459,74.67213114754098,early,late
Junagadh,6.32,13.622265612687608,2155.421774159432,CASTOR,2021,Junagadh,2021-06-04,2021-11-22,6.375,1117.3000000000002,132,30.921857923497267,23.64972677595628,74.64480874316939,early,late
Gir Somnath,0.75,1.616566330619574,2155.421774159432,CASTOR,2021,Gir Somnath,2021-06-04,2021-11-30,7.666666666666667,1029.0,137,29.962841530054643,25.3016393442623,78.1584699453552,early,late
Amreli,6.36,13.708482483653986,2155.421774159432,CASTOR,2021,Amreli,2021-06-05,2021-11-30,3.941176470588236,940.3,116,32.411475409836065,23.93497267759563,69.80327868852459,early,late
Bhavnagar,0.04,0.0862168709663772,2155.421774159432,CASTOR,2021,Bhavnagar,2021-06-04,2021-11-30,3.882352941176471,1003.5,117,32.3448087431694,25.176502732240444,69.99453551912568,early,late
Botad,1.03,2.220084427384214,2155.421774159432,CASTOR,2021,Botad,2021-06-06,2021-11-22,3.571428571428572,735.6,108,33.64590163934426,24.859016393442623,64.18579234972678,early,late
Anand,3.4,7.328434032142066,2155.421774159432,CASTOR,2021,Anand,2021-06-04,2021-11-30,5.090909090909091,1059.9,127,32.3464480874317,24.51748633879782,71.17486338797814,early,late
Kheda,127.72,305.1990499294941,2389.5948162346863,CASTOR,2021,Kheda,2021-06-04,2021-11-30,4.142857142857143,913.7,125,32.75300546448087,24.72021857923497,69.78142076502732,early,late
Panchmahal,53.45,90.6679024286012,1696.3124869710236,CASTOR,2021,Panchmahal,2021-06-05,2021-11-22,5.444444444444445,1050.8000000000002,134,31.504918032786883,23.88907103825136,73.59562841530055,early,late
Mahisagar,36.59,65.16721787962169,1781.0116938950991,CASTOR,2021,Mahisagar,2021-06-05,2021-11-19,5.181818181818182,1082.4,126,31.53879781420765,23.78196721311475,74.44262295081967,early,late
Dahod,0.0,0.0,0.0,CASTOR,2021,Dahod,2021-06-04,2021-11-19,4.909090909090909,1235.7,129,30.166666666666668,22.42021857923497,76.02185792349727,early,late
Vadodara,372.74,761.6044720000001,2043.2593013897088,CASTOR,2021,Vadodara,2021-06-05,2021-11-30,3.6875,961.0,124,32.20273224043716,24.384153005464483,72.42622950819673,early,late
Chhota Udaipur,10.68,23.01990454802273,2155.421774159432,CASTOR,2021,Chhota Udepur,2021-06-04,2021-11-22,4.9,1066.9,134,31.54371584699453,23.750273224043717,73.92896174863388,early,late
Narmada,5.76,12.415229419158326,2155.421774159432,CASTOR,2021,Narmada,2021-06-02,2021-11-21,4.7,895.4,136,31.74153005464481,24.161202185792348,74.78688524590164,early,late
Bharuch,23.83,37.908764,1590.8,CASTOR,2021,Bharuch,2021-06-02,2021-11-22,6.125,1042.3,134,31.90983606557377,24.768852459016397,74.60109289617486,early,late
Surat,0.82,1.767445854810734,2155.421774159432,CASTOR,2021,Surat,2021-06-04,2021-11-30,6.285714285714286,1347.1999999999998,139,30.864480874316936,24.80928961748634,77.27868852459017,early,late
Dang,0.0,0.0,0.0,CASTOR,2021,Dangs,2021-06-01,2021-11-30,10.25,1647.5,142,30.253005464480875,23.562841530054644,79.05464480874316,early,late
Navsari,0.0,0.0,0.0,CASTOR,2021,Navsari,2021-06-01,2021-11-30,6.0,1670.1999999999998,141,30.70382513661202,24.64918032786886,77.66120218579235,early,late
Valsad,0.0,0.0,0.0,CASTOR,2021,Valsad,2021-06-01,2021-11-30,8.2,1646.0,142,30.062841530054644,24.71311475409836,79.1639344262295,early,late
Tapi,0.76,1.638120548361168,2155.421774159432,CASTOR,2021,Tapi,2021-06-02,2021-11-22,7.5,1532.0,138,30.88469945355192,23.978688524590165,77.75409836065573,early,late
Kutch,546.26,2068.086640357448,643.6032820648887,TOTAL COTTON (LINT),2021,Kachchh,2021-06-11,2021-11-20,5.866666666666666,563.6,95,31.884153005464487,23.803825136612023,70.31147540983606,on_time,late
Banaskantha,399.1,1410.0424515349157,600.6194356325122,TOTAL COTTON (LINT),2021,Banaskantha,2021-06-06,2021-11-20,4.647058823529412,1078.2,104,32.30601092896175,23.777595628415305,67.56284153005464,early,late
Patan,461.93,1353.7736837302723,498.2173191482396,TOTAL COTTON (LINT),2021,Patan,2021-06-06,2021-11-20,4.882352941176471,635.0,100,33.03770491803279,24.243715846994533,68.09836065573771,early,late
Mehsana,322.46,1208.2120094117647,636.9659542268809,TOTAL COTTON (LINT),2021,Mehsana,2021-06-06,2021-11-19,4.875,710.6999999999999,105,32.561202185792354,24.12295081967213,69.6775956284153,early,late
Sabarkantha,423.29,1374.9318972613362,552.1945298363465,TOTAL COTTON (LINT),2021,Sabarkantha,2021-06-05,2021-11-18,4.4,821.6,117,31.896174863387976,23.81475409836066,71.18579234972678,early,late
Aravalli,137.67,437.6675011764705,540.4479930268031,TOTAL COTTON (LINT),2021,Arvalli,2021-06-05,2021-11-19,4.857142857142857,895.3,115,31.59453551912568,23.88087431693989,71.79234972677595,early,late
Gandhinagar,203.81,771.7889435294117,643.7570305676855,TOTAL COTTON (LINT),2021,Gandhinagar,2021-06-06,2021-11-19,4.470588235294118,937.6,107,32.58852459016393,24.34426229508197,69.43715846994536,early,late
Ahmedabad,975.11,1582.3632863526116,275.8681160894094,TOTAL COTTON (LINT),2021,Ahmedabad,2021-06-06,2021-11-18,4.1875,941.6,116,32.86393442622951,24.65573770491803,68.78688524590164,early,late
Surendranagar,3346.75,11984.992102750895,608.7842406715927,TOTAL COTTON (LINT),2021,Surendranagar,2021-06-07,2021-11-18,4.2,871.5,99,33.19945355191256,24.468306010928966,66.92349726775956,early,late
Morbi,1729.26,5220.539250665413,513.220494670044,TOTAL COTTON (LINT),2021,Morbi,2021-06-07,2021-11-19,5.214285714285714,971.8,110,32.68087431693989,24.342076502732244,70.19672131147541,early,late
Rajkot,1982.2,6487.412124705882,556.3818288770053,TOTAL COTTON (LINT),2021,Rajkot,2021-06-06,2021-11-19,4.375,861.6,113,32.66775956284153,23.956830601092896,68.77049180327869,early,late
Jamnagar,1293.56,3944.2219411764704,518.3506988465939,TOTAL COTTON (LINT),2021,Jamnagar,2021-06-05,2021-11-19,4.0625,1061.5,118,31.913114754098363,24.51366120218579,72.65027322404372,early,late
Devbhumi Dwarka,42.2,131.39522682352947,529.3172644549765,TOTAL COTTON (LINT),2021,Devbhoomi Dwarka,2021-06-04,2021-11-19,5.545454545454546,1055.2,122,29.825136612021858,25.924043715846995,77.0327868852459,early,late
Porbandar,41.2,62.893257539832376,259.51101412066754,TOTAL COTTON (LINT),2021,Porbandar,2021-06-01,2021-11-22,5.666666666666667,1090.0,132,30.216393442622948,25.60327868852459,74.67213114754098,early,late
Junagadh,347.5,871.4159610004094,426.30421113689096,TOTAL COTTON (LINT),2021,Junagadh,2021-06-04,2021-11-22,6.375,1117.3000000000002,132,30.921857923497267,23.64972677595628,74.64480874316939,early,late
Gir Somnath,111.33,642.4204374734392,980.970756943184,TOTAL COTTON (LINT),2021,Gir Somnath,2021-06-04,2021-11-30,7.666666666666667,1029.0,137,29.962841530054643,25.3016393442623,78.1584699453552,early,late
Amreli,3018.49,9590.472021812882,540.1310733870877,TOTAL COTTON (LINT),2021,Amreli,2021-06-05,2021-11-30,3.941176470588236,940.3,116,32.411475409836065,23.93497267759563,69.80327868852459,early,late
Bhavnagar,2226.84,5792.792059113015,442.2296393316145,TOTAL COTTON (LINT),2021,Bhavnagar,2021-06-04,2021-11-30,3.882352941176471,1003.5,117,32.3448087431694,25.176502732240444,69.99453551912568,early,late
Botad,1381.5,5514.755654117646,678.6163309446254,TOTAL COTTON (LINT),2021,Botad,2021-06-06,2021-11-22,3.571428571428572,735.6,108,33.64590163934426,24.859016393442623,64.18579234972678,early,late
Anand,14.21,42.12294496594428,503.93389473684215,TOTAL COTTON (LINT),2021,Anand,2021-06-04,2021-11-30,5.090909090909091,1059.9,127,32.3464480874317,24.51748633879782,71.17486338797814,early,late
Kheda,136.28,432.5167528020922,539.5351333750783,TOTAL COTTON (LINT),2021,Kheda,2021-06-04,2021-11-30,4.142857142857143,913.7,125,32.75300546448087,24.72021857923497,69.78142076502732,early,late
Panchmahal,126.4,506.3873021342104,681.0588715412639,TOTAL COTTON (LINT),2021,Panchmahal,2021-06-05,2021-11-22,5.444444444444445,1050.8000000000002,134,31.504918032786883,23.88907103825136,73.59562841530055,early,late
Mahisagar,72.81,293.1526455329444,684.4657291663308,TOTAL COTTON (LINT),2021,Mahisagar,2021-06-05,2021-11-19,5.181818181818182,1082.4,126,31.53879781420765,23.78196721311475,74.44262295081967,early,late
Dahod,3.23,7.396702461828627,389.3001295699277,TOTAL COTTON (LINT),2021,Dahod,2021-06-04,2021-11-19,4.909090909090909,1235.7,129,30.166666666666668,22.42021857923497,76.02185792349727,early,late
Vadodara,749.44,3676.121784,833.8768991246795,TOTAL COTTON (LINT),2021,Vadodara,2021-06-05,2021-11-30,3.6875,961.0,124,32.20273224043716,24.384153005464483,72.42622950819673,early,late
Chhota Udaipur,881.1099999999999,3770.638581176469,727.5011732927783,TOTAL COTTON (LINT),2021,Chhota Udepur,2021-06-04,2021-11-22,4.9,1066.9,134,31.54371584699453,23.750273224043717,73.92896174863388,early,late
Narmada,534.9200000000001,1815.26832,576.9004980183952,TOTAL COTTON (LINT),2021,Narmada,2021-06-02,2021-11-21,4.7,895.4,136,31.74153005464481,24.161202185792348,74.78688524590164,early,late
Bharuch,796.41,2274.353970352941,485.4788048367047,TOTAL COTTON (LINT),2021,Bharuch,2021-06-02,2021-11-22,6.125,1042.3,134,31.90983606557377,24.768852459016397,74.60109289617486,early,late
Surat,44.6,174.64067773193617,665.6707447181423,TOTAL COTTON (LINT),2021,Surat,2021-06-04,2021-11-30,6.285714285714286,1347.1999999999998,139,30.864480874316936,24.80928961748634,77.27868852459017,early,late
Dang,0.0,0.0,0.0,TOTAL COTTON (LINT),2021,Dangs,2021-06-01,2021-11-30,10.25,1647.5,142,30.253005464480875,23.562841530054644,79.05464480874316,early,late
Navsari,0.0,0.0,0.0,TOTAL COTTON (LINT),2021,Navsari,2021-06-01,2021-11-30,6.0,1670.1999999999998,141,30.70382513661202,24.64918032786886,77.66120218579235,early,late
Valsad,0.0,0.0,0.0,TOTAL COTTON (LINT),2021,Valsad,2021-06-01,2021-11-30,8.2,1646.0,142,30.062841530054644,24.71311475409836,79.1639344262295,early,late
Tapi,108.55,438.1531472798657,686.1910183102457,TOTAL COTTON (LINT),2021,Tapi,2021-06-02,2021-11-22,7.5,1532.0,138,30.88469945355192,23.978688524590165,77.75409836065573,early,late
Kutch,225.84,233.3697405212916,1033.3410402111745,TOTAL BAJRA,2021,Kachchh,2021-06-11,2021-11-20,5.866666666666666,563.6,95,31.884153005464487,23.803825136612023,70.31147540983606,on_time,late
Banaskantha,2544.93,6115.774382847916,2403.120864954209,TOTAL BAJRA,2021,Banaskantha,2021-06-06,2021-11-20,4.647058823529412,1078.2,104,32.30601092896175,23.777595628415305,67.56284153005464,early,late
Patan,84.16,180.69331772232292,2147.0213607690466,TOTAL BAJRA,2021,Patan,2021-06-06,2021-11-20,4.882352941176471,635.0,100,33.03770491803279,24.243715846994533,68.09836065573771,early,late
Mehsana,124.18,337.39291269499404,2716.9666024721696,TOTAL BAJRA,2021,Mehsana,2021-06-06,2021-11-19,4.875,710.6999999999999,105,32.561202185792354,24.12295081967213,69.6775956284153,early,late
Sabarkantha,24.73,69.81560833709113,2823.1139642980647,TOTAL BAJRA,2021,Sabarkantha,2021-06-05,2021-11-18,4.4,821.6,117,31.896174863387976,23.81475409836066,71.18579234972678,early,late
Aravalli,55.67,166.47174900000002,2990.331399317406,TOTAL BAJRA,2021,Arvalli,2021-06-05,2021-11-19,4.857142857142857,895.3,115,31.59453551912568,23.88087431693989,71.79234972677595,early,late
Gandhinagar,80.12,239.3070947777971,2986.858397126773,TOTAL BAJRA,2021,Gandhinagar,2021-06-06,2021-11-19,4.470588235294118,937.6,107,32.58852459016393,24.34426229508197,69.43715846994536,early,late
Ahmedabad,21.59,53.28664515066905,2468.116959271378,TOTAL BAJRA,2021,Ahmedabad,2021-06-06,2021-11-18,4.1875,941.6,116,32.86393442622951,24.65573770491803,68.78688524590164,early,late
Surendranagar,36.39,56.42149392558153,1550.4669943825645,TOTAL BAJRA,2021,Surendranagar,2021-06-07,2021-11-18,4.2,871.5,99,33.19945355191256,24.468306010928966,66.92349726775956,early,late
Morbi,17.41,36.633477774234905,2104.16299679695,TOTAL BAJRA,2021,Morbi,2021-06-07,2021-11-19,5.214285714285714,971.8,110,32.68087431693989,24.342076502732244,70.19672131147541,early,late
Rajkot,10.19,23.350626774863187,2291.52372667941,TOTAL BAJRA,2021,Rajkot,2021-06-06,2021-11-19,4.375,861.6,113,32.66775956284153,23.956830601092896,68.77049180327869,early,late
Jamnagar,4.86,14.120569869791622,2905.467051397453,TOTAL BAJRA,2021,Jamnagar,2021-06-05,2021-11-19,4.0625,1061.5,118,31.913114754098363,24.51366120218579,72.65027322404372,early,late
Devbhumi Dwarka,2.13,5.797438001406297,2721.801878594506,TOTAL BAJRA,2021,Devbhoomi Dwarka,2021-06-04,2021-11-19,5.545454545454546,1055.2,122,29.825136612021858,25.924043715846995,77.0327868852459,early,late
Porbandar,3.35,9.75967838883879,2913.336832489191,TOTAL BAJRA,2021,Porbandar,2021-06-01,2021-11-22,5.666666666666667,1090.0,132,30.216393442622948,25.60327868852459,74.67213114754098,early,late
Junagadh,23.3,65.706,2820.0,TOTAL BAJRA,2021,Junagadh,2021-06-04,2021-11-22,6.375,1117.3000000000002,132,30.921857923497267,23.64972677595628,74.64480874316939,early,late
Gir Somnath,95.78,319.2427114495311,3333.083226660379,TOTAL BAJRA,2021,Gir Somnath,2021-06-04,2021-11-30,7.666666666666667,1029.0,137,29.962841530054643,25.3016393442623,78.1584699453552,early,late
Amreli,54.37,135.24925644680297,2487.571389494261,TOTAL BAJRA,2021,Amreli,2021-06-05,2021-11-30,3.941176470588236,940.3,116,32.411475409836065,23.93497267759563,69.80327868852459,early,late
Bhavnagar,237.64,533.4864780682772,2244.935524609817,TOTAL BAJRA,2021,Bhavnagar,2021-06-04,2021-11-30,3.882352941176471,1003.5,117,32.3448087431694,25.176502732240444,69.99453551912568,early,late
Botad,4.2,11.01210634106756,2621.9300812065617,TOTAL BAJRA,2021,Botad,2021-06-06,2021-11-22,3.571428571428572,735.6,108,33.64590163934426,24.859016393442623,64.18579234972678,early,late
Anand,377.31,1195.780048049954,3169.224372664265,TOTAL BAJRA,2021,Anand,2021-06-04,2021-11-30,5.090909090909091,1059.9,127,32.3464480874317,24.51748633879782,71.17486338797814,early,late
